date,time,user_name,text,link,retweet_counts,favorite_counts
2019-04-14,14:04:00,damby2,이니 하고싶은거 다 하라고 했으면 다 하도록 돕자.당선 됐을때만 그렇게 이야기 하지말고 끝까지 믿고 가자.이니 하고 싶은거 다해.이미선후보 임명해.미래를 위한 에너지 전환정책밀고가자.보해체도 하자.믿고 끝까지 가자.이니 하고 싶은거 다하도록 밀어주자.,https://twitter.com/damby2/status/1117428292351434753,7,6
2019-04-14,13:59:11,sunsetstory32,권은희 신용현 김수민 의원 등등 좋은 분들 많은 거 아는데 이분들 아무리 용쓰고 일해도 언론에서는 맨날 분열 어쩌구 이런 것밖에 안 다뤄주고 담 총선 당선될까 싶습니다ㅠ 제가 원래 포기가 빠른 성격이라 제 맘 편하자고 그런건데 죄송하네요 힘빠지는 소리해서ㅠㅠ,https://twitter.com/sunsetstory32/status/1117427081460080640,0,1
2019-04-14,13:51:53,RangEarth,저도 쇼룸봤는데 그얘기는 비밀인것도 있지만...후우가 이번에 공연에 참가안해서 그런것도 있는것 같네요..전20일 공연입니다ㅎㅎ첫 주말공연의 첫번째 공연 엄청기대되네요 라이브를 적은 관객으로 한다고 보면 될것 같아요 보아하니 앞으로 엄청많이할것 같고 당선율도 높을것 같아요 응모를!ㅎㅎ ,https://twitter.com/RangEarth/status/1117425241918062592,0,0
2019-04-14,13:35:14,yabaiyatsu_AGNV,내일 라스 라이브 당선되게 해주세요........,https://twitter.com/yabaiyatsu_AGNV/status/1117421052152381441,0,0
2019-04-14,13:06:00,sadcatperson,으 돈많이벌게해주고 티켓좀 당선시켜줘,https://twitter.com/sadcatperson/status/1117413696874012672,0,2
2019-04-14,12:56:41,_124117,니노..믿고 2020년콘 존버합니다...ㅠㅠㅠ제발..나도 당선 되서 당당하게 가보자ㅠㅠ8ㅅ8,https://twitter.com/_124117/status/1117411352262221824,0,0
2019-04-14,12:51:25,angelohoneykim,대통령 당선시켰다고 해서 집권여당인 곳은 아닌듯. 특히 이 새끼들 마음석의 여당은 영원히 승만정희두환엠비당! https://m.news.naver.com/read.nhn?mode=LSD&amp;mid=sec&amp;sid1=102&amp;oid=022&amp;aid=0003354666,https://twitter.com/angelohoneykim/status/1117410024941187079,0,0
2019-04-14,12:45:46,abc33883,"문재인은 원래 능력없는 사람이다 박근혜가 하도개판을 쳐놔서 운이좋아 보궐대선에 당선됐고, 김정은이 마음을바꿔 정상회담등이 이루어졌지 문이 한 일은 없다 그림은 201507 새정련 물재인의 셀프디스. ",https://twitter.com/abc33883/status/1117408606595342336,0,0
2019-04-14,12:39:23,shinylittlewind,#트친들_9할은_못해봤을_경험 대학다닐때 10월30일에 제안받고 바로 준비해서 12월4일에 총학 당선됐었다 ㅎㅎ.. 지금생각해도 개노답ㅎ 지옥같던 한달,https://twitter.com/shinylittlewind/status/1117407000252407808,0,1
2019-04-14,12:34:58,bgkimin,임은정칼럼-용서받지 못한 자들 12월 박근혜 후보 당선 후에는 실낱같던 샛길조차 완전히 끊겼습니다. 부득이 공판검사 출입문을 걸어 잠그고 무죄구형을 강행할 수밖에 없었지요. http://news.khan.co.kr/kh_news/khan_art_view.html?art_id=201904141141001 #newss #feedly,https://twitter.com/bgkimin/status/1117405888749244416,0,0
2019-04-14,12:24:24,Kim_Youngsam07,반일의 이야기를 상당하지 않으면 당선 될 수없는 시대였다,https://twitter.com/Kim_Youngsam07/status/1117403226628939776,0,0
2019-04-14,12:08:03,fafafafire1,"총선이 다가옵니다. 이제 친문타령하겠죠. 친문타령해야, 총선에 당선 될테니까요,",https://twitter.com/fafafafire1/status/1117399113337909255,1,1
2019-04-14,12:04:40,datastaion,美＂일본과 新무역협정 때 엔화 환율 조작 문제 삼을 것＂ (출처 : 한국경제) http://naver.me/Gpt5LOLH 일본 엔화 환율 15~16일(현지시간) 미국 워싱턴DC에서 시작되는 미·일 무역협상의 주요 의제 2012년 아베당선이후 엔달러는 3년간 50% 절하 트형이 질투하는 오바마 시절. 짝짜꿍 조지기 엔고~ ,https://twitter.com/datastaion/status/1117398260841246720,1,8
2019-04-14,11:56:52,rigatonial,토론회에서 전과에 대해 거짓말했다가 1심 200만원 선고로 당선무효형을 받은 무주군수가 항소심에서는 혐의를 인정하고 100만원 미만 선고를 받는걸 목표로 전략을 바꿨네. 검사사칭 전과는 누명을 쓴거라던 재명이는 어떻게 될까?,https://twitter.com/rigatonial/status/1117396299077152769,11,14
2019-04-14,11:56:10,Event_sundyyyyy,내가 이렇게까지 했는데 당선 안되면 선디님이랑 에나엔터 뿌시러 가겠습니다,https://twitter.com/Event_sundyyyyy/status/1117396120722759681,0,0
2019-04-14,11:39:26,MIKU_JIN1204,当選祈願당선 기도!!!!!!!!! ,https://twitter.com/MIKU_JIN1204/status/1117391912091078656,1,2
2019-04-14,11:39:21,Aeyo_Min,좆무무는 초상화 띄운 순간부터 당선임 엌ㅋ,https://twitter.com/Aeyo_Min/status/1117391888670007296,0,0
2019-04-14,10:51:44,last_whisper23,적당선 아니야?,https://twitter.com/last_whisper23/status/1117379906873151488,0,0
2019-04-14,10:51:19,T_Etiquette,"너....원래 성격이 그랬던가...? 캐붕도 적당선이 있어. 캐붕이라 해서, 본 캐릭터 설정까지 부수라고는 한적 없다?",https://twitter.com/T_Etiquette/status/1117379801046609927,0,0
2019-04-14,10:50:53,Eastern__Future,ㅠㅠbrz님 이번에도 당선되셔서 너무기대됨 당신의 곡..정말좋아요,https://twitter.com/Eastern__Future/status/1117379691797630976,0,0
2019-04-14,10:20:57,dalkanzin,이규석씨 교육감 꼭 당선되세요!!,https://twitter.com/dalkanzin/status/1117372158823419910,0,0
2019-04-14,10:16:04,debirth,일본 지방선거. 시장선거 중 31%의 시에 후보자가 한 명 밖에 없어 무투표 당선. 그 중에는 사고를 쳐서 시장에서 짤렸다가 다시 나와 무투표당선 된 인물도 있음. ...이 나라 진짜 걱정 마렵다.,https://twitter.com/debirth/status/1117370929628110848,6,2
2019-04-14,09:51:57,renverser_,2006년 입당해서 단수공천(경기도당 공천심사위원장이 김부겸)으로 성남시장 후보로 출마하였으나 낙선. 2008년 국회의원 선거에 나가서 낙선. 2010년에 성남시에 단수공천으로 출마해 시장에 당선됨. 2006년 이전 정치 입문 기록은 못찾겠네요.,https://twitter.com/renverser_/status/1117364863636918272,2,1
2019-04-14,09:48:25,Falko_SG_krbot,스페셜 공모전 참가상에 당선되신 ririko0523님의 작품 입니다. #자동,https://twitter.com/Falko_SG_krbot/status/1117363974511583234,0,1
2019-04-14,09:32:37,Mega_rangnimm,저 모당원이랑 모당선 데려가드릴수잇어요,https://twitter.com/Mega_rangnimm/status/1117359998944735233,0,0
2019-04-14,09:31:35,choonlyone1,싸운적 없구요. 김진표 찍고 이해찬 당선후 당대표 응원한다고 나를 찬족 이라고 몰아부친 분들이 님같은 분들. 민주당과 당대표 응원만 해도 입에 담지도 못할 욕하신 분들이죠! ,https://twitter.com/choonlyone1/status/1117359737182359552,5,3
2019-04-14,09:28:01,bobdylan318,조국과 맞짱토론을 제안하는 자한당 찌질이들은 그렇게 하면 내년총선에 공천받고 당선될거라 믿기때문ᆢ,https://twitter.com/bobdylan318/status/1117358838636630016,1,1
2019-04-14,09:26:13,Event_sundyyyyy,선디님 이벤트 당선돼라!,https://twitter.com/Event_sundyyyyy/status/1117358387388223489,0,0
2019-04-14,09:13:01,skyjets_,"그리고 오바마-트럼프 당선까지 어떻게 이어지는지를 보이는 ‘나비효과’로서 적극적으로 활용합니다. (심지어는, 딕 체니 자신의 가족들에게 까지도.) 그리고 그 ‘나비효과’는 이미지와 사운드의 콜라쥬를 통해서 혼란스러운 일들의 연속에서도 ‘특정한 방향’으로 (계속)",https://twitter.com/skyjets_/status/1117355064878714881,1,1
2019-04-14,09:11:42,BMStella1,Your deserved victories! - 너의 당선 된 승리 Congratulations - 축하 해요 ~~~~~~~@BTS_twt ~~~~~~~ #ARMYs we did it! - 우리는 해냈다! #BTS #BoyWithLuv #방탄소년단 #BTSArmy #BTScomeback #YouTube,https://twitter.com/BMStella1/status/1117354732316704768,0,1
2019-04-14,09:08:37,Yeonjekwan,국회의원 당선되고 오시라고,https://twitter.com/Yeonjekwan/status/1117353958291324929,0,0
2019-04-14,08:56:09,Event_sundyyyyy,선디님의 이벤트 당선을 기원하며 만들어진 봇입니다. 반쯤 강제성이 있었다는 건 비밀이에요.,https://twitter.com/Event_sundyyyyy/status/1117350820146585600,0,0
2019-04-14,08:44:41,namthien1511,[V LIVE] 아이돌룸(IDOL ROOM) 15회 - 레드벨벳 하바나 퀸 당선! #조바나 Jo-vana the Havana Queen,https://twitter.com/namthien1511/status/1117347935774134272,0,0
2019-04-14,08:36:49,I_the_love_live,정략적으로 원내대표 투표 해야겠다! 누구라도 압도적인 표 받고 당선 되는 일은 없으면 좋겠는데.. 김해일 신부님 소원 수리를 잘 해주시는 하느님 제 소원도 좀.....,https://twitter.com/I_the_love_live/status/1117345954196123648,0,1
2019-04-14,08:18:27,High_history_B,"(유신헌법 배경3) 1971년 7대 대통령 선거에서 박정희 후보는 '40대 기수론'을 내세운 신민당의 김대중 후보를 누르고 간신히 대통령에 당선되요. 또한, 이 때 있었던 국회의원 선거에서도 야당이 선전했어요.",https://twitter.com/High_history_B/status/1117341331209089024,0,0
2019-04-14,07:36:18,ebookebara,나경원 의원실 점거 대학생 구속영장 청구 http://naver.me/5iy3tyOv ㅡ 경찰 검찰 진짜 쓰레기들이야. 시대가 아무리 변해도 #살인마전두환 유전자는 여전해. 하긴 공안검사출신들이 #가짜보수 정당의 대표와 통영고성 국개의원까지 당선되는 마당에 무슨 변혁을 꿈꿔? 국민세금의집에서 거주지라니?,https://twitter.com/ebookebara/status/1117330723696812033,0,0
2019-04-14,07:14:07,QY9PEcUPR8JnCbD, 우리가 몰았던 사실 1997년 대선시 이회창 대통령 후보 당선 유력 그러나 미꾸라지 이인재 등장 500표차로 이회창 후보낙선 또한 2007년대통령후보 자 당선거시 기이명박에게 설문조사몰표몰아준 희대의 난신적자 오세훈 기 득표수 500표 앞섰던 박근혜후보 인재와 오세훈은 자결하라 ,https://twitter.com/QY9PEcUPR8JnCbD/status/1117325142021951489,1,1
2019-04-14,07:08:10,dlwoaudrotorl,펌]문대통령 지지율 41퍼센트…'유입 지지층' 다 떠났다 댓글 ㄴ아니 다 떠났다는데 왜 자꾸 40이냐고ㅋㅋㅋ대선 득표율이자나 ㄴ유입 지지층이 다 떠났는데 40프로가 넘은 거면 그게 더 대단하지 않냐 기레기들아ㅋㅋ ㄴ그 말은 다 떠나고 콘크리트가 40이라는거 아님? 지금 누가 나와도 당선각인데? ,https://twitter.com/dlwoaudrotorl/status/1117323645993414656,9,7
2019-04-14,06:47:30,bundangjuly,어머나 그동안 새인물이 되었네 새장가 가도 될정도로 젊어보이네 돈이좋고 권력이 좋고 기술은 더더욱 좋으네..일단 毛심기는 성공한것 같아보이고 탈모환자들과 대머리아저씨들께 큰 희망준것은 높이살껴 그런데 모심는다고 대똥에 당선될까나 제발 지돈아니라고 돈좀 그만 뿌려제껴라.,https://twitter.com/bundangjuly/status/1117318445488455680,0,5
2019-04-14,06:47:05,still_PIKANCHI,신학기의 새로운 반에서 아라시 팬은 6명 있지만 모두 5×20당선되어서 부럽다...이 학년에 나만 낙선했을지도 ㅎㅎ ,https://twitter.com/still_PIKANCHI/status/1117318337829060608,0,5
2019-04-14,06:43:09,mimmeeme_ow,와 이걸 정치 당했다 민초배척자 밈밈 당선?,https://twitter.com/mimmeeme_ow/status/1117317348858351616,0,0
2019-04-14,06:27:43,lkj0313,검사 출신은 영입도 공천도 당선도 시키지 맙시다. 당청에 조금도 도움이 안됩니다.,https://twitter.com/lkj0313/status/1117313464471396352,1,0
2019-04-14,06:23:30,Eunsan_Seo,10만원있는데 그거 다넣었다간 아빠한테 쳐맞을거같고.. 적당선에서 고르고있서.. 하지만 다 잘그리셔서 어따넣어야할지 고민중,https://twitter.com/Eunsan_Seo/status/1117312404918902784,0,0
2019-04-14,06:20:52,gwiri_oats,"너무 많은 시간이 흘렀는데, 진실을 밝히겠다는 후보자가 대통령 당선도 되었지만 아직 이 배가 그 날 그 곳에서 왜 그렇게 되었는지 아는 사람이 아무도 없어. 대한민국을 바로 세우겠다는 말을 하지 말고 사실을 파헤쳐. ",https://twitter.com/gwiri_oats/status/1117311739651956737,2,0
2019-04-14,06:03:53,queer_bot,"2015년에는 서울대학교 학생회장으로 커밍아웃 한 레즈비언인 김보미씨가 당선되었죠. 뚜벅뚜벅 우리는 평등을 향해 나아가고 있습니다, 아주 조금씩이지만 점점 더 나아지고 있음을 우리는 목격하고 있습니다.",https://twitter.com/queer_bot/status/1117307467652747266,0,0
2019-04-14,05:25:45,SantanaLopez_kr,(너 울어?) 너무 행복해서. (작년에 내가 그랬잖아. 너도 나도 다 솔로면 사귀자고 말이야. 내 선거운동을 방해 할 논란이 생긴다면 내 요정에게 소원을 빌어 당선되게 해달라고 할게) 너 그 피콜로가 요정이라고 생각해?,https://twitter.com/SantanaLopez_kr/status/1117297871512952833,0,0
2019-04-14,05:25:32,yangsoonho58,"2019.04.14,일 제23회 계양자율방범연합대 가족한마음 체육대회가 서운체육공원에서 열렸습니다. 반가운 분들과 인사를 나누었습니다. 지난 해 지방선거 인천광역시의원 선거 낙선을 위로 해 주신 많은 분들의 마음! 꼭 당선되어야지 하면서 격려해 주신 분들! 한분 한분께 감사를 드립니다. ",https://twitter.com/yangsoonho58/status/1117297814717861888,0,0
2019-04-14,05:12:29,riverkkh,조용히 문프 덕질이나 하시려고 다시 계정 판거 알고 있는 사람으로서 안타깝네요. 문프 당선되면 즐거운 트윗세상일줄 알았더니 이게 뭔 일이래요. 건강 해치지 않게 멘탈 잘 관리하세요.,https://twitter.com/riverkkh/status/1117294531534188544,0,3
2019-04-14,04:59:03,saenarae,이해창 당선...이런 트윗을 날릴 수 있을까...??,https://twitter.com/saenarae/status/1117291150824525824,0,0
2019-04-14,04:55:19,roby_friends_,"왕의 부인은 장군을 워낙 싫어했기에 페티옹의 당선을 위해 온갖 수단을 동원했다. 페티옹은 알다시피 공화주의자다. 나는 여자들의 정치적 미숙함을 잘 드러내는 가장 좋은 예로 이 일을 꼽는다. _1권, p.563",https://twitter.com/roby_friends_/status/1117290212449603584,0,0
2019-04-14,04:23:02,go_p9,바당과 합당 운운 바람잡으며 손큐 구원해 주고 안초딩 살려주려는 박쥐빠 안빠들을 이 참에 싹 다 내보내야. 아무 명분도 없는 일일 뿐더러 국민 우롱죄로 역풍 맞음. 그 자리에 우리 평화당 사람들 공천해 당선시켜야 함. 바당 호남곈가 뭔곈가 하는 박주 선 권은 희 등등 생각만 해도 눈쌀 찌푸려짐,https://twitter.com/go_p9/status/1117282088703549440,2,0
2019-04-14,04:05:13,endolph,"민주정부에게만 적용되는 소위 국민 정서에 맞춘 인사검증의 결과가, 우리들이 생각하는 국민 정서의 정반대에 있었던 이명박의 당선이였음을 잊으면 안된다. 건전하게 잘살고 싶다는 욕망은 사회를 발전시키는 원동력이 되고, 이마저 죄악시 한다면 선을 넘은 추악한 욕망이 고개를 들 것이다.",https://twitter.com/endolph/status/1117277604917104642,46,52
2019-04-14,03:55:22,mandu____,졸리당의원님? 이번 국회위원 당선되셧다고 들엇는데요. .눈물젖은 초코파이는 드셔보셧습니까?,https://twitter.com/mandu____/status/1117275126779666432,0,0
2019-04-14,03:54:30,krm_nv,둘이 모당선은 갈 수 있지 않을까 싶기도 하고 (곰곰곰),https://twitter.com/krm_nv/status/1117274906121490433,0,0
2019-04-14,03:52:00,drawntolife_bot,클릭Click은 첫 번째로 투표를 통해 당선된 시장입니다. #Drawn_To_Life,https://twitter.com/drawntolife_bot/status/1117274280142577664,0,0
2019-04-14,03:30:45,__pt02nm,당선 ,https://twitter.com/__pt02nm/status/1117268928760143875,0,0
2019-04-14,03:27:46,DnThedn,그렇군요. 지난 총선 결과가 약간의 기미였다면 김경수 지사 당선이 경남을 되찾아오는 어려운 작업의 시작이었다고 할 수 있는데 수구 쪽 반동과 이쪽의 느슨한 대응이 어렵게 만든 기회를 리스크로 만들어 놓지 않았나... 이런 생각 마음이 무겁습니다,https://twitter.com/DnThedn/status/1117268179275763713,1,1
2019-04-14,03:26:02,chongjuhigh,"해방이후의 현대사 중에서 가장크고 악질적인 것은 4.3역사와 5.18역사입니다. 역사의 중요성, 역사가 국가운명에 얼마나 중요한 역할을 하는 것인지모르는정치꾼들이 우익 애국진영의 표를 가지고 대통령에 당선들 되었지만 그들은 역사가 왜 중요한 것인지 알지 못하는 철부지들이었습니다(지만원)",https://twitter.com/chongjuhigh/status/1117267741348491264,0,0
2019-04-14,03:10:38,yejinsoul,대선(트럼프 당선) 이후 추수감사절에 부모님집에 갔다가 받는 스트레스로부터 피신하고 싶으면... TARGET으로. SNL 스케치. ,https://twitter.com/yejinsoul/status/1117263867732615168,0,0
2019-04-14,03:08:02,_pepsi___,기영이 전학생회장이구.. 딱히 공부을 잘하는건아니고 (피셜공부못함추기경) 미친친목맨이라 전교생 3/2 친구표 먹어서 당선됨 인기좋앗다.. 본인은 내신점수먹는다고 개꿀했지만 사실 누구보다 갈렸음 (스불재추기경),https://twitter.com/_pepsi___/status/1117263215119835136,0,5
2019-04-14,03:02:08,DnThedn,넴 아울러 그 지역에서 민주당 사람 키우고 당선도 시켜가는 노력들이 같이 가줘야 할 듯합니다(당연한 얘기지만 실 천은 매우 힘든 과제죵...),https://twitter.com/DnThedn/status/1117261728884985858,0,0
2019-04-14,02:51:22,bgkimin,"안상수 자유한국당 의원은 당선 5개월 뒤인 9월 길상면 온수리 농지 2필지를 샀다. 염동열 자유한국당 의원은 2013년 국회 예산결산특별위원회에서 자신의 땅과 가까운 특정 목장을 거론하며 수목원과 연계된 사업을 산림청장에게 권유하고, 강원도 산지 관광 활성화를 위해 규제 완화에 앞장섰다.",https://twitter.com/bgkimin/status/1117259019595304964,0,0
2019-04-14,02:51:03,seog1227,우리들에 마음을 진솔하게 글로 써 주셔서 감동이네요. 문대통령님께서 대통령에 당선하기 전부터 실천하고 계시는 사람위에 사람없고 사람밑에 사람없다라는 생각 평생지지하며 살겠습니다. 항상 간강 기원드립니다.,https://twitter.com/seog1227/status/1117258941543489539,0,1
2019-04-14,02:41:30,chongjuhigh,문재인 대통령 당선과 대선 이후 국정지지를 유도하기 위한 국민여론 조작의 경악스런 실체를 자유한국당 ‘김경수•드루킹 댓글조작 부실수사 및 진상규명 특위’ 간사인 주광덕 의원이 폭로했습니다.(시몽보),https://twitter.com/chongjuhigh/status/1117256535745286145,0,0
2019-04-14,02:27:40,Kortailab,2000년 총통 선거에서 민주진보당 천수이볜이 제10대 총통으로 당선되면서 헌정 최초로 비국민당계 정권교체가 이루어졌습니다. 그러나 정치적으로 '새로운 나라'를 꿈꾸었기에 양안관계는 최악에 치달아 2005년에 중화인민공화국은 반분열국가법을 제정합니다.,https://twitter.com/Kortailab/status/1117253054594576384,0,0
2019-04-14,02:20:57,dalkanzin,이규석씨 교육감 꼭 당선되세요. 부정비리있는 교육감은 다시는 없어야합니다!!,https://twitter.com/dalkanzin/status/1117251363941933056,0,0
2019-04-14,02:16:01,yongtrim904,메크로 돌리고 프로그램 돌리고 선거시 국민들의 판단 흐리게 댓글조작 여론조작한 것들은 내란음모죄로 경종을 치는 의미에서라도 전원 사형시켜야 다시는 그런 일이 없게 될 것이다. 그렇게해서 선거에 당선시 그 즉시 당선무효시켜야!!!,https://twitter.com/yongtrim904/status/1117250123132588032,21,31
2019-04-14,02:11:03,ZzinSoSweet,저 모바일까지 싹다 올낙ㅎㅎㅎㄹㄹㄹ 아니 이번에 당선된 한국인있냐고요.. 개빡쳐ㅠ 이름으로 걸렀나ㅡㅡ,https://twitter.com/ZzinSoSweet/status/1117248872504446976,0,0
2019-04-14,01:51:52,ghdusdl0726,야투스 디자인 괜찮은거 많은데 당선 이 잘 안돼는거 왜지 옥타 그 너무나간 씹드억 텐노젠도 당선돼는데 야투스 디자인이 적용하기가 어려운건가?,https://twitter.com/ghdusdl0726/status/1117244044021600261,0,0
2019-04-14,01:51:03,dolljong,"#인프라엔지니어 공모전을 통해 당선된 디자인이 적용되었다. 대전시, ‘커플브리지’ 명품교량 착공",https://twitter.com/dolljong/status/1117243841264750593,0,0
2019-04-14,01:46:08,tovQqRPSj5gOxft,나경원이과 자한당은 지금은 정치인에 당선되어서 활동하지만 사실은 조국이 어디인지 헷갈릴정도다 지금까지 국민을 위한 법안을 무엇을 냈는지 궁금하다,https://twitter.com/tovQqRPSj5gOxft/status/1117242601961164800,0,0
2019-04-14,01:45:33,Choyoun1986,첨에 당선될 당시에도 미국에선 협상과 중재자로 기대 많이 했는데 잘하고 있는거 아닌감 ㅇ_ㅇ.. 북한이 저런 소리 하는건 우리 편 안들어준다고 징징대는거다 싶은디 https://www.msn.com/ko-kr/entertainment/tv/%EC%9C%A0%EC%8B%9C%EB%AF%BC-%E2%80%9C%EB%AC%B8%EC%9E%AC%EC%9D%B8-%EB%8C%80%ED%86%B5%EB%A0%B9-%ED%98%91%EC%83%81%EA%B0%80-%ED%83%80%EC%9E%84%EC%8A%A4%EA%B0%80-%EC%98%88%EC%96%B8%EC%84%9C-%EB%90%90%EB%8B%A4-%EC%A4%91%EC%9E%AC%EC%9E%90-%EC%97%AD%ED%95%A0-%EB%8D%94%EC%9A%B1-%EC%A4%91%EC%9A%94%ED%95%B4%EC%A0%B8%E2%80%9D/ar-BBUhTHU,https://twitter.com/Choyoun1986/status/1117242454955024385,0,0
2019-04-14,01:31:57,nd_ndndc,어디가든 저럼 미국도 저런 사람들이 트럼프뽑아서 당선됬자너~,https://twitter.com/nd_ndndc/status/1117239032109342720,0,0
2019-04-14,01:22:41,_oxo_ono_,"모당선보다는 덜 덜ㄹ,,,, 덜 불탄거같은데.. 모당위.. ..나ㅏ이걸..어덧개.. . . . .. .. . .. ... . . .",https://twitter.com/_oxo_ono_/status/1117236701049446401,0,0
2019-04-14,01:08:03,pangliver,"7월 #주민소환제를 통해 한 번에 정리하자는 것으로 일단 의견이 모였다""고 했다. 주민소환제는 선출직 지방공직자의 임기가 끝나기 전 주민투표를 통해 #해임을 결정할 수 있는 제도다. 단, 당선 후 1년이 지나야 대상이 된다. 지난해 지방선거는 6월에 있었다.",https://twitter.com/pangliver/status/1117233017020280832,0,0
2019-04-14,01:00:54,Oldwickedsong_b,난 발트하임이 당선될 거라고 확신해 ! 그렇게 되면 여기 빈 사람들은 어떤 나라에서 발트하임 대통령께 축사를 보내는 것을 거절할지 내기하고 앉아있겠지 ! 이게 내 생각이야. 꽤나 재밌을 거야. #2막1장 #마슈칸,https://twitter.com/Oldwickedsong_b/status/1117231218347483136,0,0
2019-04-14,00:58:31,Jeon_John_1976,"그런 인간들 보면 ""그런거 할 바에 동네에서 명함이라도 하나 더 돌려라. 그게 낫다."" 라고 말합니다. 실제 정청래가 그렇게 당선 되었거든요.",https://twitter.com/Jeon_John_1976/status/1117230619581239296,0,0
2019-04-14,00:28:58,dareto_tell,주식을 보유한게 국민정서법상 왜 문제가 되야하나? 오히려 나는 선거 때 마다 올랐다내렸다하는 정치인 관련주가 더 문제라고 생각해. 당선 따위는 아무 상관없어. 지지율에따라 막 사고팔아. 반짝주. 또 주가를 조작하고 미리 정보를 파악해 시세차익을 노리고 샀다팔았다 하는 애들이 문제고.,https://twitter.com/dareto_tell/status/1117223183873011712,1,1
2019-04-14,00:24:25,qww9609,"전형적인 가짜뉴스 헌법상 면책특권은 거짓을 유포하라는 규정이 아니다. 정부가 숨기고 싶은 사실을 진실을 밝혀서 국민에게 알리고 정쟁하라는 것이다. 거짓을 발설하는 것은 엄연한 고의범죄행위다. 거짓여론으로 조작 당선된 국회의원, 선거직 공무원이 누리는 혜택은 모두 범죄결과물이 된다..",https://twitter.com/qww9609/status/1117222038194671616,1,2
2019-04-14,00:23:42,951013mg,당선당선 ,https://twitter.com/951013mg/status/1117221855562125313,0,0
2019-04-14,00:01:47,windskyrun,대선을 치루고 당선됀것 아니겠나. 사람 자체가 주변것들과 어우러져 신뢰가 존재치 않는 작자다. 15~30분 무기거래를 위해 정상회담을 할라 치면 전화로 하지 뭣하러 뱅기타고 미국까지 끄질러 가나. 북한과는 곧 통일 이라도 될것 처럼 온갖 위선을 떨고 무기를 대량 구매 한다면,https://twitter.com/windskyrun/status/1117216344112414720,4,5
2019-04-14,00:01:30,mutationlee,면면들을 쭈욱 살펴보니 호감가는 인물은 없고 한결같이 조옥 같네요 5선이상이면 지역구는 잘 다져놨으니 국개는 어떻게 당선될 것 같으니 내각제나 유사내각제에 욕심이 나겠지요 대선은 꿈도 못 꿀 인물들이니,https://twitter.com/mutationlee/status/1117216272465268736,2,5
2019-04-14,00:00:55,4amrG0Hr0OSw5BD,여당은뭐하나? 댁들이 문재인대통령님 못지키면 개인기로 다시 당선될듯싶나??? 오판들 하고계신듯... ,https://twitter.com/4amrG0Hr0OSw5BD/status/1117216125249413121,0,0
2019-04-13,23:54:19,Kim_Youngsam07,반일의 이야기를 상당하지 않으면 당선 될 수없는 시대였다,https://twitter.com/Kim_Youngsam07/status/1117214463621357571,0,0
2019-04-13,23:11:25,yjshin1128,우리 대통령이 문재인 ^^. 지난 대선때 당선된날 아침 아이 학교 데려다주고 오는데 어 이제 대통령이시네 하는 순간부터 계속 히죽히죽 그때부터 하늘이 얼마나 예뻐지던지 아직 만 2년 안됐다 니뽕아 ,https://twitter.com/yjshin1128/status/1117203666304323584,0,1
2019-04-13,22:52:46,Vause___,＊부시가 또 당선되면 베를린으로 이민 가자.,https://twitter.com/Vause___/status/1117198972018282496,0,0
2019-04-13,22:50:22,chimmyranmaru,"#BoyWithLuv100M #bts #jimin 굉장해!! 많은 사람이 만나서 기뻐 라이브에 가고싶은데, 티켓낙선 계속!!당선되다 army에의 곡인것이 더욱 기뻐 ",https://twitter.com/chimmyranmaru/status/1117198371427536896,2,3
2019-04-13,21:51:44,J9KuKubi,"나호 1~18권 까지 1,10권은 초판 아니고 오디오드라마랑 앤솔로지1, 2 같이 팔려면 얼마 받는게 적당선일까?",https://twitter.com/J9KuKubi/status/1117183615354277888,0,0
2019-04-13,20:54:44,bigstz9,.서민 '문빠가 박사모와 다른 점' 180625 http://seomin.khan.kr/382 문제는문빠들의숫자가그리많지않다는점이다 전해철이경선에서별로힘도못써보고패배한것 그리고이재명이본선에서압도적인표차로당선된것은 현실에서문빠들의존재감이극히미미하다는걸잘보여준다,https://twitter.com/bigstz9/status/1117169270989787137,0,1
2019-04-13,20:52:09,EJof4AdVHa68mf6,역시장담한다 한국당치기대선대권출마당선을.,https://twitter.com/EJof4AdVHa68mf6/status/1117168619576631296,0,0
2019-04-13,20:50:19,EJof4AdVHa68mf6,나는 장담한다 치기대선대권출마힐러리당선을.,https://twitter.com/EJof4AdVHa68mf6/status/1117168158878490625,0,0
2019-04-13,19:54:46,bigstz9,".문재인은 원래 능력없는 사람이다 박근혜가 하도개판을 쳐놔서 운이좋아 보궐대선에 당선됐고, 김정은이 마음을바꿔 정상회담등이 이루어졌지 문이 한 일은 없다 그림은 201507 새정련 물재인의 셀프디스 ",https://twitter.com/bigstz9/status/1117154176578940928,0,0
2019-04-13,19:32:30,britishbot,"영국 하원과 스코틀랜드/웨일스/북아일랜드 등의 자치의회나 유럽의회(브렉시트 전) 의원직, 직선시장 등은 각각의 선거에서 모두 당선될 수 있다면 겸직해도 된다. 과거 사례：알렉스 새먼드(하원의원&amp;스코틀랜드 자치의회 의원), 사디크 칸(런던시장&amp;하원의원)",https://twitter.com/britishbot/status/1117148575463460864,0,0
